,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
40,408177.0,0,3107,7.33c,IHC Esports,Myth Avenue Gaming,Se,423,Sanctity-,Ace12,eleven,poloson,zeal,xsilearn,mizu,Vincenzo,Enchantress,Morphling,Queen of Pain,Rubick,Underlord,Techies,Timbersaw,Pangolier,Naga Siren,Ancient Apparition,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,45.74,45.84,48.59,44.33,50.72,49.01,53.35,44.17,48.37,50.99,-0.43,-1.14,0.63,3.01,-0.65,1.59,2.27,0.77,1.11,2.33,-0.62,-2.35,-0.71,0.01,-1.22,0.6,0.38,1.05,-1.25,-0.3,0.05,1.25,-1.2,-5.56,1.45
41,408178.2,0,2229,7.32e,IHC Esports,Polaris Esports,423,Se,eleven,Sanctity-,Ace12,Enryu,cml,Mac,Xavius,Akashi,Monkey King,Venomancer,Windranger,Pangolier,Phoenix,Doom,Oracle,Void Spirit,Mirana,Alchemist,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,45.58,52.74,46.30,44.17,49.31,48.03,53.13,50.07,47.84,46.43,1.54,-1.36,-2.48,0.87,-0.96,-0.47,1.48,0.63,0.77,-0.12,0.16,0.78,1.06,0.97,-0.44,1.49,-1.51,-1.19,1.03,-0.39,1.11,1.22,0.88,0.68,1.0
42,408178.1,0,2541,7.32e,IHC Esports,Polaris Esports,Se,423,Ace12,eleven,Sanctity-,Enryu,cml,Mac,Xavius,Akashi,Skywrath Mage,Broodmother,Rubick,Underlord,Earth Spirit,Doom,Venomancer,Void Spirit,Mirana,Medusa,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,50.21,43.44,44.33,50.72,46.32,48.03,52.74,50.07,47.84,51.29,0.04,0.04,0.97,0.51,1.85,-0.83,-1.39,1.87,-0.02,1.48,-0.57,0.1,0.39,-0.59,-1.58,0.61,-0.59,-0.65,-0.81,-2.55,0.55,-0.99,-0.07,-0.56,0.8
43,408178.0,1,1908,7.32e,IHC Esports,Polaris Esports,Ace12,423,Se,Sanctity-,eleven,Enryu,Xavius,cml,Mac,Akashi,Techies,Bloodseeker,Oracle,Pangolier,Underlord,Beastmaster,Venomancer,Windranger,Mars,Terrorblade,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.01,49.05,53.13,44.17,50.72,45.96,52.74,46.30,47.17,43.93,-2.12,-1.0,-1.25,1.09,-2.76,0.11,0.13,-1.04,-0.45,-0.07,-0.74,-1.48,-0.78,-0.29,1.37,-0.3,-0.48,0.22,-0.06,0.62,0.21,-0.59,-0.6,-0.32,-1.27
44,408179.1,0,2538,7.32e,IHC Esports,Geek Fam,423,Ace12,Se,eleven,Sanctity-,Force,Ulnit,skem,NARMAN,Kokz,Broodmother,Skywrath Mage,Clockwerk,Magnus,Zeus,Doom,Windranger,Venomancer,Vengeful Spirit,Timbersaw,50,50,50,50,50,50,50,52.190357,50,50,30,30,30,30,30,30,30,187,30,30,43.44,50.21,49.80,47.33,51.59,48.03,46.30,52.74,53.03,53.35,-0.83,1.54,-1.39,0.03,0.19,0.04,-0.19,0.04,0.77,-1.43,-0.11,-1.75,0.17,-0.16,-0.16,0.03,0.28,0.09,-0.6,-1.03,1.49,-0.47,0.51,0.23,1.09
45,408179.0,0,1928,7.32e,IHC Esports,Geek Fam,Ace12,423,eleven,Se,Sanctity-,skem,Kokz,Force,NARMAN,Ulnit,Skywrath Mage,Bloodseeker,Underlord,Disruptor,Earth Spirit,Pugna,Storm Spirit,Doom,Rubick,Juggernaut,50,50,50,50,50,52.190357,50,50,50,50,30,30,30,30,30,87,30,30,30,30,50.21,49.05,50.72,49.61,46.32,48.78,48.04,48.03,44.33,50.63,0.97,-0.61,0.04,-0.35,-1.35,-0.37,2.13,0.58,0.73,1.69,0.97,-1.53,0.61,4.98,2.95,0.9,-1.81,-0.71,-0.3,-0.58,0.25,1.4,0.55,-1.2,1.62
46,408180.1,1,2953,7.33c,IHC Esports,SPAWN Team,Ace12,423,Se,eleven,Sanctity-,dalul,jikroy,MamangDaya,TraVins,woMy,Shadow Demon,Bloodseeker,Lion,Underlord,Riki,Techies,Naga Siren,Puck,Silencer,Brewmaster,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,45.35,49.05,49.05,50.72,52.62,49.01,48.37,46.56,54.12,49.84,-0.68,2.37,0.55,-1.17,-0.93,0.49,-0.67,0.21,-0.46,0.73,-0.48,-2.72,-0.35,0.17,-0.16,0.05,-5.56,-1.3,0.8,-1.11,1.19,3.25,-3.49,0.84,-1.06
47,408180.0,1,2303,7.33c,IHC Esports,SPAWN Team,423,Se,Ace12,Sanctity-,eleven,MamangDaya,TraVins,dalul,jikroy,woMy,Broodmother,Batrider,Shadow Demon,Templar Assassin,Primal Beast,Pangolier,Silencer,Snapfire,Phantom Lancer,Legion Commander,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,43.44,44.60,45.35,46.01,47.92,44.17,54.12,45.01,53.14,50.36,2.4,-2.91,0.89,0.01,2.32,1.04,-1.32,0.1,-1.19,-0.8,1.96,-1.17,-0.81,1.66,-1.97,-0.33,0.41,-0.82,4.58,-0.98,0.55,0.38,-0.05,0.52,-1.95
48,408181.2,1,1970,7.32e,IHC Esports,Neon Esports,Raging Potato,Ken,Castaway,khishka,FortuneSoul,Se,423,Ace12,Sanctity-,eleven,Batrider,Storm Spirit,Silencer,Earthshaker,Alchemist,Skywrath Mage,Magnus,Dark Willow,Void Spirit,Timbersaw,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,44.60,48.04,54.12,49.70,46.43,50.21,47.33,47.51,50.07,53.35,-1.5,-0.17,0.69,0.25,1.23,0.61,-0.44,-0.15,-0.71,-0.13,-0.3,0.24,0.54,1.13,-3.97,0.81,-1.27,0.82,-0.92,-0.28,-0.11,-0.36,-0.46,-1.21,1.97
49,408181.1,0,2372,7.32e,IHC Esports,Neon Esports,Castaway,Ken,khishka,Raging Potato,FortuneSoul,Se,423,Ace12,Sanctity-,eleven,Batrider,Storm Spirit,Rubick,Doom,Phantom Lancer,Skywrath Mage,Magnus,Spirit Breaker,Void Spirit,Timbersaw,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,44.60,48.04,44.33,48.03,53.14,50.21,47.33,48.82,50.07,53.35,-1.5,-0.17,-1.56,0.25,1.23,0.61,-0.44,-0.22,-0.71,-0.13,0.35,-0.86,-1.13,0.39,0.38,-0.04,-0.03,-1.89,-0.64,-1.45,-0.87,1.68,0.69,0.62,3.27
50,408181.0,0,2937,7.32e,IHC Esports,Neon Esports,Se,Sanctity-,Ace12,423,eleven,Castaway,Ken,khishka,Raging Potato,FortuneSoul,Silencer,Void Spirit,Dark Willow,Anti-Mage,Visage,Batrider,Storm Spirit,Spirit Breaker,Dark Seer,Abaddon,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,54.12,50.07,47.51,52.12,48.94,44.60,48.04,48.82,52.87,54.39,1.32,-2.22,0.82,-0.04,3.32,-0.25,0.71,0.34,-0.18,1.13,-0.69,0.15,-2.09,-0.01,0.24,1.34,-3.52,1.74,-1.84,-1.98,0.69,1.7,-0.48,1.51,-0.01
51,408182.1,0,3276,7.32e,Vision Gaming,Myth Avenue Gaming,poloson,Karma丶,xsilearn,mizu,zeal,Luciano,Gotenks^,LOyd,Candyloon,Mercury,Batrider,Morphling,Void Spirit,Disruptor,Magnus,Spirit Breaker,Windranger,Oracle,Dark Seer,Slark,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,44.60,45.84,50.07,49.61,47.33,48.82,46.30,53.13,52.87,49.88,-1.56,1.22,-0.46,1.26,-1.17,-2.58,0.37,0.71,1.5,1.41,0.34,-1.06,0.67,-0.18,0.89,-1.13,-0.15,0.97,-1.8,-4.11,-1.15,0.28,-0.16,0.55,-0.8
52,408182.0,1,3211,7.32e,Vision Gaming,Myth Avenue Gaming,Luciano,Mercury,LOyd,Gotenks^,Candyloon,zeal,mizu,poloson,Karma丶,xsilearn,Techies,Bloodseeker,Oracle,Queen of Pain,Mars,Spirit Breaker,Rubick,Keeper of the Light,Terrorblade,Pangolier,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.01,49.05,53.13,48.59,47.17,48.82,44.33,45.82,43.93,44.17,-0.07,-0.6,0.68,-2.76,-0.51,0.62,0.73,2.11,-0.07,-2.79,-1.14,0.25,-0.14,1.37,1.51,-1.49,-0.09,-1.17,-1.42,-0.71,-2.82,-0.5,0.81,0.59,0.06
53,408183.1,0,1579,7.32e,Vision Gaming,Polaris Esports,Gotenks^,Mercury,LOyd,Luciano,Candyloon,Xavius,Enryu,cml,Akashi,Mac,Windranger,Bloodseeker,Crystal Maiden,Bounty Hunter,Underlord,Shadow Demon,Beastmaster,Dark Willow,Luna,Visage,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,46.30,49.05,49.95,48.40,50.72,45.35,45.96,47.51,49.78,48.94,1.09,0.22,0.18,-0.14,-2.56,0.05,0.11,1.04,-0.04,-1.1,-0.98,-1.38,-0.3,0.13,-1.45,-0.46,0.05,0.69,-0.25,-1.8,-0.41,0.21,-0.49,-3.05,-4.6
54,408183.0,0,1474,7.32e,Vision Gaming,Polaris Esports,Candyloon,Luciano,Mercury,LOyd,Gotenks^,Enryu,cml,Xavius,Akashi,Mac,Spirit Breaker,Rubick,Naga Siren,Shadow Demon,Tusk,Beastmaster,Venomancer,Windranger,Alchemist,Timbersaw,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,48.82,44.33,48.37,45.35,46.45,45.96,52.74,46.30,46.43,53.35,0.71,2.25,0.29,-0.07,1.04,-2.48,0.1,0.33,0.2,0.38,3.24,-0.58,-0.23,0.16,5.29,0.17,-1.12,-1.09,1.27,2.66,1.75,0.24,-0.43,-0.75,1.29
55,408184.1,0,1393,7.33c,Vision Gaming,Geek Fam,LOyd,Gotenks^,Candyloon,Luciano,Mercury,Force,NARMAN,skem,Kokz,Ulnit,Venomancer,Pangolier,Mars,Mirana,Lifestealer,Broodmother,Enchantress,Pugna,Storm Spirit,Juggernaut,50,50,50,50,50,50,50,52.190357,50,50,30,30,30,30,30,30,30,87,30,30,52.74,44.17,47.17,47.84,50.15,43.44,45.74,48.29,46.16,50.63,1.39,1.17,0.29,2.09,1.65,-2.4,-0.63,-1.47,-0.42,1.61,-0.75,-1.31,1.02,1.8,0.91,0.02,0.39,-1.04,-0.11,-0.38,3.3,0.71,0.11,0.44,1.38
56,408184.0,0,1290,7.33c,Vision Gaming,Geek Fam,Mercury,Luciano,LOyd,Candyloon,Gotenks^,skem,Ulnit,Force,NARMAN,Kokz,Bloodseeker,Spirit Breaker,Disruptor,Windranger,Magnus,Doom,Morphling,Undying,Lich,Broodmother,50,50,50,50,50,52.190357,50,50,50,50,30,30,30,30,30,125,30,30,30,30,49.05,48.82,49.61,46.30,47.33,48.03,45.84,51.53,51.37,43.44,0.58,1.22,-1.41,-0.07,-1.43,1.89,2.58,-0.28,0.82,-1.12,-0.71,-0.4,-0.02,-0.28,0.2,0.16,-0.37,-0.49,-0.01,-1.54,0.03,-0.71,-1.31,0.37,-0.68
57,408185.1,0,2420,7.32e,Vision Gaming,SPAWN Team,Gotenks^,Candyloon,LOyd,Mercury,Luciano,TraVins,dalul,woMy,jikroy,MamangDaya,Windranger,Magnus,Lich,Alchemist,Clockwerk,Silencer,Bounty Hunter,Pugna,Terrorblade,Kunkka,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,46.30,47.33,51.37,46.43,49.80,54.12,48.40,48.78,43.93,51.15,-0.49,0.04,0.61,-0.04,0.3,-0.24,-0.78,-1.07,0.25,0.03,0.63,-0.38,1.27,-1.16,0.49,-1.1,1.4,-1.46,0.72,-1.87,-0.63,-1.68,-0.51,1.38,0.08
58,408185.0,1,1436,7.32e,Vision Gaming,SPAWN Team,dalul,woMy,TraVins,jikroy,MamangDaya,LOyd,Gotenks^,Luciano,Candyloon,Mercury,Spirit Breaker,Windranger,Oracle,Morphling,Puck,Mirana,Queen of Pain,Shadow Demon,Mars,Templar Assassin,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,48.82,46.30,53.13,45.84,46.56,47.84,48.59,45.35,47.17,46.01,0.41,1.49,2.55,2.82,0.5,0.97,1.48,1.09,2.61,-1.45,-0.54,-1.31,2.99,-0.29,2.38,0.79,-0.88,-0.78,0.79,-0.67,-1.03,-4.81,-0.55,-0.68,2.77
59,408186.1,1,2991,7.33c,Vision Gaming,Neon Esports,Castaway,FortuneSoul,khishka,Ken,Raging Potato,Luciano,LOyd,Gotenks^,Candyloon,Mercury,Techies,Morphling,Clockwerk,Storm Spirit,Dark Seer,Spirit Breaker,Lich,Pangolier,Doom,Juggernaut,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.01,45.84,49.80,46.16,52.87,48.82,51.37,44.17,48.03,50.63,-0.07,0.34,-0.51,-0.21,1.59,-2.58,0.28,0.77,0.0,-2.04,-2.71,-0.27,1.0,-0.11,0.52,-0.22,-0.21,0.42,0.04,-0.32,0.42,-0.8,-1.2,0.63,0.85
60,408186.0,0,1186,7.33c,Vision Gaming,Neon Esports,Luciano,Candyloon,LOyd,Mercury,Gotenks^,Castaway,FortuneSoul,khishka,Raging Potato,Ken,Spirit Breaker,Dark Seer,Ancient Apparition,Slark,Void Spirit,Undying,Morphling,Lion,Underlord,Storm Spirit,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,48.82,52.87,50.99,49.88,50.07,51.53,45.84,49.05,50.72,46.16,-0.28,2.58,0.12,3.59,0.22,-0.22,-1.5,0.79,-1.17,-0.38,-1.64,-2.33,0.67,-1.45,2.55,-0.59,-1.41,1.7,-1.36,-1.38,-0.11,-0.38,0.49,0.65,0.71
61,408187.2,1,1903,7.33c,Myth Avenue Gaming,Polaris Esports,Vincenzo,xsilearn,poloson,mizu,zeal,Enryu,cml,Mac,Xavius,Akashi,Pugna,Storm Spirit,Enchantress,Naga Siren,Broodmother,Doom,Dark Willow,Ember Spirit,Mirana,Monkey King,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,48.29,46.16,45.74,48.37,43.44,48.03,47.51,49.78,47.84,45.58,0.56,-0.06,0.29,1.04,-0.39,0.04,-0.15,0.73,0.11,-0.06,-1.05,0.67,-1.99,-0.39,-0.71,-0.99,-3.21,1.61,-3.22,1.22,-0.83,-0.97,3.26,-0.02,3.83
62,408187.1,1,2223,7.33c,Myth Avenue Gaming,Polaris Esports,Vincenzo,xsilearn,poloson,mizu,zeal,cml,Mac,Enryu,Xavius,Akashi,Silencer,Storm Spirit,Enchantress,Morphling,Monkey King,Pugna,Leshrac,Spirit Breaker,Dark Willow,Alchemist,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,54.12,46.16,45.74,45.84,45.58,48.29,48.24,48.82,47.51,46.43,-0.15,-2.16,0.82,0.54,1.1,1.02,0.46,-0.22,-0.15,0.18,0.03,-1.11,-1.83,0.67,-0.55,0.18,1.08,-2.58,-0.08,-0.43,0.39,-0.56,-1.04,0.55,-0.96
63,408187.0,0,3106,7.33c,Myth Avenue Gaming,Polaris Esports,poloson,mizu,zeal,Vincenzo,xsilearn,cml,Enryu,Xavius,Mac,Akashi,Techies,Terrorblade,Pangolier,Lich,Ember Spirit,Pugna,Beastmaster,Dark Willow,Winter Wyvern,Monkey King,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.01,43.93,44.17,51.37,49.78,48.29,45.96,47.51,50.53,45.58,0.1,-2.12,-0.88,-0.71,-1.77,-0.42,-0.04,0.94,1.1,-0.76,-1.47,-0.3,1.06,1.91,2.56,1.27,-1.23,0.74,-0.09,-0.99,-0.29,-0.43,1.15,-0.77,2.47
64,408188.1,0,2270,7.33c,Myth Avenue Gaming,Geek Fam,mizu,Vincenzo,poloson,xsilearn,zeal,Force,skem,Kokz,NARMAN,Ulnit,Morphling,Undying,Keeper of the Light,Puck,Lycan,Timbersaw,Ancient Apparition,Storm Spirit,Pugna,Templar Assassin,50,50,50,50,50,50,52.190357,50,50,50,30,30,30,30,30,30,101,30,30,30,45.84,51.53,45.82,46.56,47.55,53.35,50.99,46.16,48.29,46.01,2.27,2.33,0.01,0.18,-0.67,1.12,1.64,0.27,0.19,-0.26,-0.22,0.21,2.54,-1.26,0.83,-0.92,-2.18,-1.45,0.44,2.77,0.46,-3.49,1.32,-0.25,-0.2
65,408188.0,0,1785,7.33c,Myth Avenue Gaming,Geek Fam,Vincenzo,xsilearn,poloson,mizu,zeal,Kokz,Ulnit,NARMAN,Force,skem,Pugna,Storm Spirit,Enchantress,Monkey King,Magnus,Timbersaw,Medusa,Clockwerk,Dark Seer,Mirana,50,50,50,50,50,50,50,50,50,52.190357,30,30,30,30,30,30,30,30,30,446,48.29,46.16,45.74,45.58,47.33,53.35,51.29,49.80,52.87,47.84,-2.8,3.11,0.51,0.4,1.04,-0.13,2.3,-0.77,0.38,0.11,-1.14,1.02,-0.24,-1.5,-0.39,0.67,0.31,-0.05,-1.22,0.87,-1.03,0.54,0.73,0.55,-0.22
66,408189.1,0,1421,7.32e,Myth Avenue Gaming,SPAWN Team,zeal,poloson,mizu,Karma丶,xsilearn,dalul,MamangDaya,TraVins,jikroy,woMy,Batrider,Slark,Bane,Medusa,Magnus,Spirit Breaker,Windranger,Disruptor,Naga Siren,Pugna,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,44.60,49.88,50.10,51.29,47.33,48.82,46.30,49.61,48.37,48.78,-1.56,1.22,0.9,-3.11,-1.17,0.3,0.91,4.11,1.82,1.87,1.1,-0.82,-0.38,4.85,0.03,-0.78,1.71,-0.13,-3.56,-3.11,-1.15,0.28,0.41,-1.44,-1.07
67,408189.0,1,2491,7.32e,Myth Avenue Gaming,SPAWN Team,TraVins,MamangDaya,jikroy,dalul,woMy,zeal,mizu,poloson,Karma丶,xsilearn,Techies,Pangolier,Terrorblade,Spirit Breaker,Windranger,Beastmaster,Enchantress,Rubick,Faceless Void,Puck,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.01,44.17,43.93,48.82,46.30,45.96,45.74,44.33,51.15,46.56,-2.12,0.43,-0.6,0.39,1.04,-0.3,-0.63,-1.05,1.62,1.65,-0.04,0.28,-0.49,0.26,-0.1,0.71,1.83,1.13,0.89,1.22,0.22,-0.28,-0.33,1.49,1.1
68,408190.2,1,2227,7.32e,Myth Avenue Gaming,Neon Esports,mizu,Karma丶,xsilearn,poloson,zeal,khishka,Raging Potato,Castaway,FortuneSoul,Ken,Batrider,Terrorblade,Pangolier,Keeper of the Light,Enigma,Rubick,Magnus,Lich,Faceless Void,Void Spirit,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,44.60,43.93,44.17,45.82,49.24,44.33,47.33,51.37,51.15,50.07,-0.97,-0.17,-0.91,-0.06,0.25,-0.49,-0.25,1.16,0.26,-1.21,-1.05,-0.05,-1.25,1.62,-1.19,-0.61,0.57,-0.83,2.74,1.45,2.87,-2.57,-1.41,-1.22,-0.53
69,408190.1,0,1690,7.32e,Myth Avenue Gaming,Neon Esports,Castaway,Raging Potato,khishka,Ken,FortuneSoul,mizu,zeal,xsilearn,Karma丶,poloson,Bounty Hunter,Medusa,Dark Willow,Void Spirit,Muerta,Crystal Maiden,Spirit Breaker,Pangolier,Terrorblade,Keeper of the Light,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,48.40,51.29,47.51,50.07,46.71,49.95,48.82,44.17,43.93,45.82,1.92,0.5,-0.07,1.32,-0.84,-0.83,-0.78,1.42,0.02,1.61,0.3,-2.09,-1.06,-0.94,0.26,0.41,0.34,1.19,1.21,-1.45,-0.92,0.53,-0.61,-0.33,1.98
70,408190.0,0,1737,7.32e,Myth Avenue Gaming,Neon Esports,xsilearn,Karma丶,mizu,zeal,poloson,Castaway,Raging Potato,khishka,FortuneSoul,Ken,Batrider,Templar Assassin,Clinkz,Mars,Dark Willow,Silencer,Magnus,Enchantress,Medusa,Storm Spirit,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,44.60,46.01,51.39,47.17,47.51,54.12,47.33,45.74,51.29,48.04,-1.32,-0.17,-1.06,0.77,2.1,0.41,-0.14,0.59,3.15,0.33,-0.12,-0.06,1.93,0.62,0.85,-0.28,-0.6,-1.31,0.37,1.8,-0.54,-0.42,-0.67,-2.39,0.15
71,408191.1,1,1667,7.33c,Polaris Esports,Geek Fam,skem,Ulnit,NARMAN,Force,Kokz,cml,Xavius,Mac,Enryu,Akashi,Batrider,Medusa,Skywrath Mage,Axe,Rubick,Techies,Earthshaker,Queen of Pain,Underlord,Terrorblade,52.190357,50,50,50,50,50,50,50,50,50,152,30,30,30,30,30,30,30,30,30,44.60,51.29,50.21,53.40,44.33,49.01,49.70,48.59,50.72,43.93,-0.77,-0.68,2.09,-0.3,-1.52,-0.85,-0.1,-1.85,2.55,0.02,-0.25,-0.81,-1.12,-0.88,-0.01,0.08,-0.24,1.41,0.35,-4.1,0.6,0.33,0.09,-4.98,0.49
72,408191.0,0,1817,7.33c,Polaris Esports,Geek Fam,cml,Enryu,Mac,Akashi,Xavius,skem,Ulnit,NARMAN,Force,Kokz,Techies,Enigma,Pangolier,Monkey King,Grimstroke,Pugna,Medusa,Spirit Breaker,Dark Seer,Primal Beast,50,50,50,50,50,52.190357,50,50,50,50,30,30,30,30,30,87,30,30,30,30,49.01,49.24,44.17,45.58,50.35,48.29,51.29,48.82,52.87,47.92,0.1,0.85,-0.07,0.14,0.5,-1.39,2.72,-1.4,-0.92,-0.33,-1.47,-1.42,-0.71,1.2,-0.55,0.39,0.31,-1.04,-1.22,-0.76,0.98,1.51,-0.11,-0.81,-2.58
73,408192.2,0,2731,7.33c,Polaris Esports,SPAWN Team,TraVins,jikroy,MamangDaya,woMy,dalul,Xavius,cml,Enryu,Mac,Akashi,Techies,Morphling,Queen of Pain,Spirit Breaker,Skywrath Mage,Batrider,Enchantress,Beastmaster,Ember Spirit,Meepo,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.01,45.84,48.59,48.82,50.21,44.60,45.74,45.96,49.78,54.97,0.77,0.43,-2.12,-0.59,-3.67,0.45,-0.81,1.97,-0.42,1.71,-2.09,-0.1,-1.6,2.46,-0.88,1.56,1.83,0.71,2.59,0.39,1.5,0.38,2.25,-0.36,0.61
74,408192.1,0,1480,7.33c,Polaris Esports,SPAWN Team,dalul,jikroy,TraVins,MamangDaya,woMy,cml,Mac,Xavius,Enryu,Akashi,Techies,Morphling,Clockwerk,Snapfire,Legion Commander,Pugna,Storm Spirit,Earthshaker,Enigma,Monkey King,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.01,45.84,49.80,45.01,50.36,48.29,46.16,49.70,49.24,45.58,0.1,-0.11,-0.28,1.48,-1.77,0.18,0.01,2.49,0.26,0.0,-0.51,0.77,-1.66,-0.96,0.05,-1.01,-0.02,0.1,0.3,-0.16,1.61,-0.26,0.39,-0.43,2.77
75,408192.0,0,2634,7.33c,Polaris Esports,SPAWN Team,cml,Mac,Xavius,Akashi,Enryu,dalul,woMy,TraVins,jikroy,MamangDaya,Pugna,Storm Spirit,Spirit Breaker,Phantom Lancer,Doom,Techies,Broodmother,Undying,Medusa,Snapfire,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,48.29,46.16,48.82,53.14,48.03,49.01,43.44,51.53,51.29,45.01,-0.1,0.89,-0.19,3.11,1.01,0.11,-3.8,-0.27,2.3,0.02,0.07,-1.12,-0.28,0.78,0.88,1.18,-0.01,-1.53,-0.14,0.83,0.21,0.83,-0.41,0.74,-0.42
76,408193.1,1,2176,7.33c,Polaris Esports,Neon Esports,khishka,FortuneSoul,Castaway,Raging Potato,Ken,cml,Akashi,Enryu,Xavius,Mac,Rubick,Phantom Lancer,Undying,Dark Seer,Void Spirit,Venomancer,Morphling,Spirit Breaker,Mirana,Kunkka,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,44.33,53.14,51.53,52.87,50.07,52.74,45.84,48.82,47.84,51.15,0.1,-2.19,-1.13,-0.59,-0.58,-3.48,0.49,0.69,-0.32,0.29,0.07,0.97,0.28,0.13,-1.45,-3.21,-1.5,0.42,1.08,0.31,-0.63,-0.38,0.34,-0.4,0.43
77,408193.0,1,1911,7.33c,Polaris Esports,Neon Esports,khishka,FortuneSoul,Castaway,Ken,Raging Potato,cml,Enryu,Mac,Xavius,Akashi,Rubick,Morphling,Chen,Void Spirit,Underlord,Enchantress,Beastmaster,Pangolier,Clinkz,Ursa,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,44.33,45.84,47.11,50.07,50.72,45.74,45.96,44.17,51.39,47.90,0.35,-2.48,1.05,0.1,1.49,-0.81,1.97,0.77,-3.24,1.55,-0.45,-0.62,1.93,0.69,0.68,1.07,0.19,1.19,-1.25,0.58,0.11,0.21,-1.2,1.04,1.93
78,408194.2,0,3227,7.32e,Geek Fam,SPAWN Team,jikroy,woMy,TraVins,MamangDaya,dalul,Force,NARMAN,skem,Ulnit,Kokz,Morphling,Windranger,Silencer,Void Spirit,Clockwerk,Axe,Skywrath Mage,Disruptor,Alchemist,Ember Spirit,50,50,50,50,50,50,50,52.190357,50,50,30,30,30,30,30,30,30,107,30,30,45.84,46.30,54.12,50.07,49.80,53.40,50.21,49.61,46.43,49.78,2.91,0.05,0.4,-0.43,-0.42,3.3,0.19,0.15,-0.44,0.82,-1.82,-0.3,1.18,1.1,0.27,3.35,-0.97,0.15,1.21,2.46,-0.77,0.24,0.16,-0.17,1.59
79,408194.1,0,1503,7.32e,Geek Fam,SPAWN Team,dalul,jikroy,TraVins,woMy,MamangDaya,NARMAN,Ulnit,Force,skem,Kokz,Spirit Breaker,Naga Siren,Disruptor,Pugna,Storm Spirit,Shadow Demon,Morphling,Timbersaw,Clockwerk,Queen of Pain,50,50,50,50,50,50,50,50,52.190357,50,30,30,30,30,30,30,30,30,96,30,48.82,48.37,49.61,48.78,48.04,45.35,45.84,53.35,49.80,48.59,2.55,2.58,1.04,2.71,1.49,-2.37,-1.11,5.29,-0.92,-0.01,1.27,-0.4,-0.95,-0.16,-0.75,-0.6,-0.18,-2.8,0.51,-1.91,-2.07,-0.01,-0.13,-0.77,-0.11
80,408194.0,1,2136,7.32e,Geek Fam,SPAWN Team,TraVins,woMy,jikroy,MamangDaya,dalul,skem,Kokz,Force,NARMAN,Ulnit,Silencer,Spirit Breaker,Morphling,Ember Spirit,Mirana,Pugna,Storm Spirit,Dark Seer,Clockwerk,Ursa,50,50,50,50,50,52.190357,50,50,50,50,30,30,30,30,30,87,30,30,30,30,54.12,48.82,45.84,49.78,47.84,48.78,48.04,52.87,49.80,47.90,-0.15,-2.22,-0.04,0.63,-1.68,-0.72,0.22,-0.42,2.71,-0.28,0.18,0.01,1.5,-1.08,1.55,-0.29,-0.73,-1.94,-1.59,0.48,-1.04,-0.11,-1.08,-0.08,-0.99
